Date,Elev_NGVD29,Project,
2/25/1936,1520,Cougar,1524.38
2/26/1936,1521.2,Cougar,1525.58
2/27/1936,1520,Cougar,1524.38
2/28/1936,1522.6,Cougar,1526.98
2/29/1936,1521.1,Cougar,1525.48
3/1/1936,1520,Cougar,1524.38
3/2/1936,1523.1,Cougar,1527.48
3/3/1936,1522.6,Cougar,1526.98
3/4/1936,1521.1,Cougar,1525.48
3/5/1936,1520,Cougar,1524.38
3/6/1936,1521.5,Cougar,1525.88
3/7/1936,1520,Cougar,1524.38
3/8/1936,1521.4,Cougar,1525.78
3/9/1936,1520,Cougar,1524.38
3/10/1936,1521.2,Cougar,1525.58
3/11/1936,1520,Cougar,1524.38
3/12/1936,1521.2,Cougar,1525.58
3/13/1936,1520,Cougar,1524.38
3/14/1936,1521,Cougar,1525.38
3/15/1936,1520,Cougar,1524.38
3/16/1936,1520.7,Cougar,1525.08
3/17/1936,1520,Cougar,1524.38
3/18/1936,1520.3,Cougar,1524.68
3/19/1936,1520,Cougar,1524.38
3/20/1936,1520.1,Cougar,1524.48
3/21/1936,1520,Cougar,1524.38
3/22/1936,1520.2,Cougar,1524.58
3/23/1936,1520,Cougar,1524.38
3/24/1936,1520,Cougar,1524.38
3/25/1936,1520,Cougar,1524.38
3/26/1936,1520.1,Cougar,1524.48
3/27/1936,1520,Cougar,1524.38
3/28/1936,1523.1,Cougar,1527.48
3/29/1936,1520,Cougar,1524.38
3/30/1936,1519.9,Cougar,1524.28
3/31/1936,1520,Cougar,1524.38
4/1/1936,1520,Cougar,1524.38
4/2/1936,1520,Cougar,1524.38
4/3/1936,1520,Cougar,1524.38
4/4/1936,1520.2,Cougar,1524.58
4/5/1936,1520,Cougar,1524.38
4/6/1936,1520,Cougar,1524.38
4/7/1936,1520.4,Cougar,1524.78
4/8/1936,1520,Cougar,1524.38
4/9/1936,1521,Cougar,1525.38
4/10/1936,1520,Cougar,1524.38
4/11/1936,1523.4,Cougar,1527.78
4/12/1936,1523.9,Cougar,1528.28
4/13/1936,1524.8,Cougar,1529.18
4/14/1936,1525,Cougar,1529.38
4/15/1936,1525.1,Cougar,1529.48
4/16/1936,1525.4,Cougar,1529.78
4/17/1936,1525.2,Cougar,1529.58
4/18/1936,1524.7,Cougar,1529.08
4/19/1936,1523.3,Cougar,1527.68
4/20/1936,1521.6,Cougar,1525.98
4/21/1936,1520.1,Cougar,1524.48
4/22/1936,1520,Cougar,1524.38
4/23/1936,1523.1,Cougar,1527.48
4/24/1936,1522.8,Cougar,1527.18
4/25/1936,1522.3,Cougar,1526.68
4/26/1936,1520.8,Cougar,1525.18
4/27/1936,1520,Cougar,1524.38
4/28/1936,1521.7,Cougar,1526.08
4/29/1936,1520,Cougar,1524.38
4/30/1936,1521.1,Cougar,1525.48
5/1/1936,1520,Cougar,1524.38
5/2/1936,1521,Cougar,1525.38
5/3/1936,1520,Cougar,1524.38
5/4/1936,1521.9,Cougar,1526.28
5/5/1936,1520.6,Cougar,1524.98
5/6/1936,1520,Cougar,1524.38
5/7/1936,1521.9,Cougar,1526.28
5/8/1936,1520,Cougar,1524.38
5/9/1936,1521.3,Cougar,1525.68
5/10/1936,1520,Cougar,1524.38
5/11/1936,1522.5,Cougar,1526.88
5/12/1936,1520.9,Cougar,1525.28
5/13/1936,1520,Cougar,1524.38
5/14/1936,1522.4,Cougar,1526.78
5/15/1936,1525.6,Cougar,1529.98
5/16/1936,1528.4,Cougar,1532.78
5/17/1936,1531.7,Cougar,1536.08
5/18/1936,1534.8,Cougar,1539.18
5/19/1936,1538.2,Cougar,1542.58
5/20/1936,1542,Cougar,1546.38
5/21/1936,1546.1,Cougar,1550.48
5/22/1936,1549.5,Cougar,1553.88
5/23/1936,1552.3,Cougar,1556.68
5/24/1936,1554.9,Cougar,1559.28
5/25/1936,1557.5,Cougar,1561.88
5/26/1936,1560.1,Cougar,1564.48
5/27/1936,1562.8,Cougar,1567.18
5/28/1936,1565,Cougar,1569.38
5/29/1936,1567,Cougar,1571.38
5/30/1936,1568.7,Cougar,1573.08
5/31/1936,1570.4,Cougar,1574.78
6/1/1936,1571.7,Cougar,1576.08
6/2/1936,1573,Cougar,1577.38
6/3/1936,1574.3,Cougar,1578.68
6/4/1936,1575.4,Cougar,1579.78
6/5/1936,1576.4,Cougar,1580.78
6/6/1936,1577.6,Cougar,1581.98
6/7/1936,1579.5,Cougar,1583.88
6/8/1936,1581.6,Cougar,1585.98
6/9/1936,1583.3,Cougar,1587.68
6/10/1936,1584.8,Cougar,1589.18
6/11/1936,1586.1,Cougar,1590.48
6/12/1936,1587.2,Cougar,1591.58
6/13/1936,1588.3,Cougar,1592.68
6/14/1936,1589.2,Cougar,1593.58
6/15/1936,1590.5,Cougar,1594.88
6/16/1936,1591.8,Cougar,1596.18
6/17/1936,1593.4,Cougar,1597.78
6/18/1936,1594.7,Cougar,1599.08
6/19/1936,1595.8,Cougar,1600.18
6/20/1936,1596.8,Cougar,1601.18
6/21/1936,1597.7,Cougar,1602.08
6/22/1936,1598.4,Cougar,1602.78
6/23/1936,1599.1,Cougar,1603.48
6/24/1936,1599.7,Cougar,1604.08
6/25/1936,1600.2,Cougar,1604.58
6/26/1936,1600.7,Cougar,1605.08
6/27/1936,1601.1,Cougar,1605.48
6/28/1936,1601.5,Cougar,1605.88
6/29/1936,1601.9,Cougar,1606.28
6/30/1936,1602.2,Cougar,1606.58
7/1/1936,1602.6,Cougar,1606.98
7/2/1936,1603,Cougar,1607.38
7/3/1936,1603.4,Cougar,1607.78
7/4/1936,1603.8,Cougar,1608.18
7/5/1936,1604.1,Cougar,1608.48
7/6/1936,1604.5,Cougar,1608.88
7/7/1936,1604.7,Cougar,1609.08
7/8/1936,1605,Cougar,1609.38
7/9/1936,1605.4,Cougar,1609.78
7/10/1936,1605.7,Cougar,1610.08
7/11/1936,1606.1,Cougar,1610.48
7/12/1936,1606.4,Cougar,1610.78
7/13/1936,1606.7,Cougar,1611.08
7/14/1936,1606.8,Cougar,1611.18
7/15/1936,1607.1,Cougar,1611.48
7/16/1936,1607.3,Cougar,1611.68
7/17/1936,1607.5,Cougar,1611.88
7/18/1936,1607.7,Cougar,1612.08
7/19/1936,1607.8,Cougar,1612.18
7/20/1936,1608,Cougar,1612.38
7/21/1936,1608.2,Cougar,1612.58
7/22/1936,1608.3,Cougar,1612.68
7/23/1936,1608.4,Cougar,1612.78
7/24/1936,1608.5,Cougar,1612.88
7/25/1936,1608.7,Cougar,1613.08
7/26/1936,1608.8,Cougar,1613.18
7/27/1936,1609,Cougar,1613.38
7/28/1936,1609.1,Cougar,1613.48
7/29/1936,1609.2,Cougar,1613.58
7/30/1936,1609.3,Cougar,1613.68
7/31/1936,1609.4,Cougar,1613.78
8/1/1936,1609.5,Cougar,1613.88
8/2/1936,1609.7,Cougar,1614.08
8/3/1936,1609.8,Cougar,1614.18
8/4/1936,1610,Cougar,1614.38
8/5/1936,1610,Cougar,1614.38
8/6/1936,1610.1,Cougar,1614.48
8/7/1936,1610.2,Cougar,1614.58
8/8/1936,1610.3,Cougar,1614.68
8/9/1936,1610.3,Cougar,1614.68
8/10/1936,1610.4,Cougar,1614.78
8/11/1936,1610.4,Cougar,1614.78
8/12/1936,1610.4,Cougar,1614.78
8/13/1936,1610.4,Cougar,1614.78
8/14/1936,1610.4,Cougar,1614.78
8/15/1936,1610.3,Cougar,1614.68
8/16/1936,1610.3,Cougar,1614.68
8/17/1936,1610.2,Cougar,1614.58
8/18/1936,1610.2,Cougar,1614.58
8/19/1936,1610.2,Cougar,1614.58
8/20/1936,1610.1,Cougar,1614.48
8/21/1936,1610.1,Cougar,1614.48
8/22/1936,1610.1,Cougar,1614.48
8/23/1936,1610,Cougar,1614.38
8/24/1936,1609.9,Cougar,1614.28
8/25/1936,1609.9,Cougar,1614.28
8/26/1936,1609.8,Cougar,1614.18
8/27/1936,1609.7,Cougar,1614.08
8/28/1936,1609.6,Cougar,1613.98
8/29/1936,1609.6,Cougar,1613.98
8/30/1936,1609.5,Cougar,1613.88
8/31/1936,1609.4,Cougar,1613.78
9/1/1936,1609.4,Cougar,1613.78
9/2/1936,1609.5,Cougar,1613.88
9/3/1936,1609.5,Cougar,1613.88
9/4/1936,1609.5,Cougar,1613.88
9/5/1936,1609.5,Cougar,1613.88
9/6/1936,1609.4,Cougar,1613.78
9/7/1936,1609.4,Cougar,1613.78
9/8/1936,1609.3,Cougar,1613.68
9/9/1936,1609.2,Cougar,1613.58
9/10/1936,1609.1,Cougar,1613.48
9/11/1936,1609,Cougar,1613.38
9/12/1936,1608.9,Cougar,1613.28
9/13/1936,1608.9,Cougar,1613.28
9/14/1936,1609.2,Cougar,1613.58
9/15/1936,1609.2,Cougar,1613.58
9/16/1936,1609.2,Cougar,1613.58
9/17/1936,1609.1,Cougar,1613.48
9/18/1936,1609,Cougar,1613.38
9/19/1936,1608.9,Cougar,1613.28
9/20/1936,1608.8,Cougar,1613.18
9/21/1936,1608.7,Cougar,1613.08
9/22/1936,1607.3,Cougar,1611.68
9/23/1936,1606,Cougar,1610.38
9/24/1936,1604.6,Cougar,1608.98
9/25/1936,1603.2,Cougar,1607.58
9/26/1936,1601.7,Cougar,1606.08
9/27/1936,1600.3,Cougar,1604.68
9/28/1936,1598.9,Cougar,1603.28
9/29/1936,1597.4,Cougar,1601.78
9/30/1936,1595.9,Cougar,1600.28
10/1/1936,1594.4,Cougar,1598.78
10/2/1936,1592.9,Cougar,1597.28
10/3/1936,1591.4,Cougar,1595.78
10/4/1936,1589.8,Cougar,1594.18
10/5/1936,1588.3,Cougar,1592.68
10/6/1936,1586.7,Cougar,1591.08
10/7/1936,1585.1,Cougar,1589.48
10/8/1936,1583.5,Cougar,1587.88
10/9/1936,1581.9,Cougar,1586.28
10/10/1936,1580.3,Cougar,1584.68
10/11/1936,1578.6,Cougar,1582.98
10/12/1936,1576.9,Cougar,1581.28
10/13/1936,1575.3,Cougar,1579.68
10/14/1936,1573.6,Cougar,1577.98
10/15/1936,1571.8,Cougar,1576.18
10/16/1936,1566.8,Cougar,1571.18
10/17/1936,1561.6,Cougar,1565.98
10/18/1936,1557.1,Cougar,1561.48
10/19/1936,1555.2,Cougar,1559.58
10/20/1936,1553.3,Cougar,1557.68
10/21/1936,1551.3,Cougar,1555.68
10/22/1936,1549.4,Cougar,1553.78
10/23/1936,1547.5,Cougar,1551.88
10/24/1936,1545.5,Cougar,1549.88
10/25/1936,1543.6,Cougar,1547.98
10/26/1936,1541.7,Cougar,1546.08
10/27/1936,1539.8,Cougar,1544.18
10/28/1936,1537.8,Cougar,1542.18
10/29/1936,1535.9,Cougar,1540.28
10/30/1936,1534,Cougar,1538.38
10/31/1936,1532,Cougar,1536.38
11/1/1936,1530.1,Cougar,1534.48
11/2/1936,1528.2,Cougar,1532.58
11/3/1936,1526.2,Cougar,1530.58
11/4/1936,1524.3,Cougar,1528.68
11/5/1936,1522.4,Cougar,1526.78
11/6/1936,1520.4,Cougar,1524.78
11/7/1936,1518.5,Cougar,1522.88
11/8/1936,1516.6,Cougar,1520.98
11/9/1936,1514.7,Cougar,1519.08
11/10/1936,1512.7,Cougar,1517.08
11/11/1936,1510.8,Cougar,1515.18
11/12/1936,1508.9,Cougar,1513.28
11/13/1936,1506.9,Cougar,1511.28
11/14/1936,1505,Cougar,1509.38
11/15/1936,1505,Cougar,1509.38
11/16/1936,1505,Cougar,1509.38
11/17/1936,1505,Cougar,1509.38
11/18/1936,1505,Cougar,1509.38
11/19/1936,1505,Cougar,1509.38
11/20/1936,1505,Cougar,1509.38
11/21/1936,1505,Cougar,1509.38
11/22/1936,1505,Cougar,1509.38
11/23/1936,1505,Cougar,1509.38
11/24/1936,1505,Cougar,1509.38
11/25/1936,1505,Cougar,1509.38
11/26/1936,1505,Cougar,1509.38
11/27/1936,1505,Cougar,1509.38
11/28/1936,1505,Cougar,1509.38
11/29/1936,1505,Cougar,1509.38
11/30/1936,1505,Cougar,1509.38
12/1/1936,1505,Cougar,1509.38
12/2/1936,1505,Cougar,1509.38
12/3/1936,1505,Cougar,1509.38
12/4/1936,1505,Cougar,1509.38
12/5/1936,1505,Cougar,1509.38
12/6/1936,1505,Cougar,1509.38
12/7/1936,1505,Cougar,1509.38
12/8/1936,1505,Cougar,1509.38
12/9/1936,1505,Cougar,1509.38
12/10/1936,1505,Cougar,1509.38
12/11/1936,1505,Cougar,1509.38
12/12/1936,1505,Cougar,1509.38
12/13/1936,1505,Cougar,1509.38
12/14/1936,1505,Cougar,1509.38
12/15/1936,1505,Cougar,1509.38
12/16/1936,1505,Cougar,1509.38
12/17/1936,1505.4,Cougar,1509.78
12/18/1936,1506.3,Cougar,1510.68
12/19/1936,1506.8,Cougar,1511.18
12/20/1936,1507.2,Cougar,1511.58
12/21/1936,1507.6,Cougar,1511.98
12/22/1936,1509.1,Cougar,1513.48
12/23/1936,1510.7,Cougar,1515.08
12/24/1936,1513,Cougar,1517.38
12/25/1936,1514.4,Cougar,1518.78
12/26/1936,1515.6,Cougar,1519.98
12/27/1936,1516.4,Cougar,1520.78
12/28/1936,1517,Cougar,1521.38
12/29/1936,1517.2,Cougar,1521.58
12/30/1936,1517.8,Cougar,1522.18
12/31/1936,1517.9,Cougar,1522.28
1/1/1937,1517.7,Cougar,1522.08
1/2/1937,1517.6,Cougar,1521.98
1/3/1937,1517.5,Cougar,1521.88
1/4/1937,1517.5,Cougar,1521.88
1/5/1937,1517.5,Cougar,1521.88
1/6/1937,1517.2,Cougar,1521.58
1/7/1937,1517.3,Cougar,1521.68
1/8/1937,1517.1,Cougar,1521.48
1/9/1937,1516.9,Cougar,1521.28
1/10/1937,1516.8,Cougar,1521.18
1/11/1937,1516.8,Cougar,1521.18
1/12/1937,1516.8,Cougar,1521.18
1/13/1937,1516.9,Cougar,1521.28
1/14/1937,1516.9,Cougar,1521.28
1/15/1937,1517.4,Cougar,1521.78
1/16/1937,1517.7,Cougar,1522.08
1/17/1937,1517.8,Cougar,1522.18
1/18/1937,1517.9,Cougar,1522.28
1/19/1937,1517.8,Cougar,1522.18
1/20/1937,1517.5,Cougar,1521.88
1/21/1937,1517.3,Cougar,1521.68
1/22/1937,1517.3,Cougar,1521.68
1/23/1937,1517.2,Cougar,1521.58
1/24/1937,1517,Cougar,1521.38
1/25/1937,1516.9,Cougar,1521.28
1/26/1937,1517,Cougar,1521.38
1/27/1937,1516.9,Cougar,1521.28
1/28/1937,1516.9,Cougar,1521.28
1/29/1937,1516.7,Cougar,1521.08
1/30/1937,1516.7,Cougar,1521.08
1/31/1937,1516.6,Cougar,1520.98
2/1/1937,1516.6,Cougar,1520.98
2/2/1937,1516.7,Cougar,1521.08
2/3/1937,1516.8,Cougar,1521.18
2/4/1937,1517.6,Cougar,1521.98
2/5/1937,1518.5,Cougar,1522.88
2/6/1937,1518.8,Cougar,1523.18
2/7/1937,1518.9,Cougar,1523.28
2/8/1937,1518.8,Cougar,1523.18
2/9/1937,1518.7,Cougar,1523.08
2/10/1937,1518.8,Cougar,1523.18
2/11/1937,1519.9,Cougar,1524.28
2/12/1937,1521.5,Cougar,1525.88
2/13/1937,1520,Cougar,1524.38
2/14/1937,1520.2,Cougar,1524.58
2/15/1937,1520,Cougar,1524.38
2/16/1937,1520,Cougar,1524.38
2/17/1937,1520.5,Cougar,1524.88
2/18/1937,1520,Cougar,1524.38
2/19/1937,1520,Cougar,1524.38
2/20/1937,1520,Cougar,1524.38
2/21/1937,1520,Cougar,1524.38
2/22/1937,1520,Cougar,1524.38
2/23/1937,1520,Cougar,1524.38
2/24/1937,1520.5,Cougar,1524.88
2/25/1937,1520,Cougar,1524.38
2/26/1937,1520.4,Cougar,1524.78
2/27/1937,1520,Cougar,1524.38
2/28/1937,1520.4,Cougar,1524.78
3/1/1937,1520,Cougar,1524.38
3/2/1937,1525.4,Cougar,1529.78
3/3/1937,1525.2,Cougar,1529.58
3/4/1937,1524.9,Cougar,1529.28
3/5/1937,1525.1,Cougar,1529.48
3/6/1937,1525.5,Cougar,1529.88
3/7/1937,1525.2,Cougar,1529.58
3/8/1937,1525.2,Cougar,1529.58
3/9/1937,1526.4,Cougar,1530.78
3/10/1937,1527.2,Cougar,1531.58
3/11/1937,1527.3,Cougar,1531.68
3/12/1937,1527.8,Cougar,1532.18
3/13/1937,1528.9,Cougar,1533.28
3/14/1937,1529.2,Cougar,1533.58
3/15/1937,1528.6,Cougar,1532.98
3/16/1937,1527.4,Cougar,1531.78
3/17/1937,1525.8,Cougar,1530.18
3/18/1937,1523.6,Cougar,1527.98
3/19/1937,1520.8,Cougar,1525.18
3/20/1937,1520,Cougar,1524.38
3/21/1937,1520.7,Cougar,1525.08
3/22/1937,1520,Cougar,1524.38
3/23/1937,1520.2,Cougar,1524.58
3/24/1937,1520,Cougar,1524.38
3/25/1937,1520,Cougar,1524.38
3/26/1937,1520,Cougar,1524.38
3/27/1937,1520,Cougar,1524.38
3/28/1937,1520,Cougar,1524.38
3/29/1937,1520,Cougar,1524.38
3/30/1937,1520.4,Cougar,1524.78
3/31/1937,1520,Cougar,1524.38
4/1/1937,1524.7,Cougar,1529.08
4/2/1937,1523.8,Cougar,1528.18
4/3/1937,1522,Cougar,1526.38
4/4/1937,1520.3,Cougar,1524.68
4/5/1937,1520,Cougar,1524.38
4/6/1937,1522.5,Cougar,1526.88
4/7/1937,1520.1,Cougar,1524.48
4/8/1937,1520,Cougar,1524.38
4/9/1937,1522.3,Cougar,1526.68
4/10/1937,1520.7,Cougar,1525.08
4/11/1937,1520,Cougar,1524.38
4/12/1937,1524.2,Cougar,1528.58
4/13/1937,1534.3,Cougar,1538.68
4/14/1937,1556.6,Cougar,1560.98
4/15/1937,1571,Cougar,1575.38
4/16/1937,1576.1,Cougar,1580.48
4/17/1937,1578.5,Cougar,1582.88
4/18/1937,1579.2,Cougar,1583.58
4/19/1937,1579.3,Cougar,1583.68
4/20/1937,1579,Cougar,1583.38
4/21/1937,1578.7,Cougar,1583.08
4/22/1937,1577.9,Cougar,1582.28
4/23/1937,1576.6,Cougar,1580.98
4/24/1937,1574.9,Cougar,1579.28
4/25/1937,1573.3,Cougar,1577.68
4/26/1937,1571.8,Cougar,1576.18
4/27/1937,1569.9,Cougar,1574.28
4/28/1937,1567.7,Cougar,1572.08
4/29/1937,1565.2,Cougar,1569.58
4/30/1937,1562.6,Cougar,1566.98
5/1/1937,1560.2,Cougar,1564.58
5/2/1937,1559.1,Cougar,1563.48
5/3/1937,1559.4,Cougar,1563.78
5/4/1937,1560,Cougar,1564.38
5/5/1937,1559.7,Cougar,1564.08
5/6/1937,1558.7,Cougar,1563.08
5/7/1937,1557.6,Cougar,1561.98
5/8/1937,1556.3,Cougar,1560.68
5/9/1937,1555.3,Cougar,1559.68
5/10/1937,1554.9,Cougar,1559.28
5/11/1937,1556,Cougar,1560.38
5/12/1937,1557.1,Cougar,1561.48
5/13/1937,1558.4,Cougar,1562.78
5/14/1937,1559.8,Cougar,1564.18
5/15/1937,1563.8,Cougar,1568.18
5/16/1937,1568.6,Cougar,1572.98
5/17/1937,1573.5,Cougar,1577.88
5/18/1937,1578.1,Cougar,1582.48
5/19/1937,1582.4,Cougar,1586.78
5/20/1937,1586.2,Cougar,1590.58
5/21/1937,1589.7,Cougar,1594.08
5/22/1937,1593.5,Cougar,1597.88
5/23/1937,1597.1,Cougar,1601.48
5/24/1937,1600.7,Cougar,1605.08
5/25/1937,1604.4,Cougar,1608.78
5/26/1937,1607.6,Cougar,1611.98
5/27/1937,1610.5,Cougar,1614.88
5/28/1937,1613.4,Cougar,1617.78
5/29/1937,1615.7,Cougar,1620.08
5/30/1937,1617.7,Cougar,1622.08
5/31/1937,1619.7,Cougar,1624.08
6/1/1937,1621.5,Cougar,1625.88
6/2/1937,1623.7,Cougar,1628.08
6/3/1937,1626.1,Cougar,1630.48
6/4/1937,1628.4,Cougar,1632.78
6/5/1937,1630.5,Cougar,1634.88
6/6/1937,1632.4,Cougar,1636.78
6/7/1937,1634.1,Cougar,1638.48
6/8/1937,1636.1,Cougar,1640.48
6/9/1937,1638.3,Cougar,1642.68
6/10/1937,1640.3,Cougar,1644.68
6/11/1937,1642.2,Cougar,1646.58
6/12/1937,1643.7,Cougar,1648.08
6/13/1937,1645,Cougar,1649.38
6/14/1937,1646.3,Cougar,1650.68
6/15/1937,1647.5,Cougar,1651.88
6/16/1937,1649.2,Cougar,1653.58
6/17/1937,1651.3,Cougar,1655.68
6/18/1937,1653.5,Cougar,1657.88
6/19/1937,1656.3,Cougar,1660.68
6/20/1937,1661.2,Cougar,1665.58
6/21/1937,1665.9,Cougar,1670.28
6/22/1937,1669.3,Cougar,1673.68
6/23/1937,1672.1,Cougar,1676.48
6/24/1937,1674.3,Cougar,1678.68
6/25/1937,1676.1,Cougar,1680.48
6/26/1937,1677.4,Cougar,1681.78
6/27/1937,1678.6,Cougar,1682.98
6/28/1937,1679.7,Cougar,1684.08
6/29/1937,1680.7,Cougar,1685.08
6/30/1937,1681.6,Cougar,1685.98
7/1/1937,1682.6,Cougar,1686.98
7/2/1937,1683.5,Cougar,1687.88
7/3/1937,1684.2,Cougar,1688.58
7/4/1937,1684.9,Cougar,1689.28
7/5/1937,1685.6,Cougar,1689.98
7/6/1937,1686.1,Cougar,1690.48
7/7/1937,1685.5,Cougar,1689.88
7/8/1937,1684.8,Cougar,1689.18
7/9/1937,1684.2,Cougar,1688.58
7/10/1937,1683.5,Cougar,1687.88
7/11/1937,1682.8,Cougar,1687.18
7/12/1937,1682.2,Cougar,1686.58
7/13/1937,1681.5,Cougar,1685.88
7/14/1937,1680.8,Cougar,1685.18
7/15/1937,1680.1,Cougar,1684.48
7/16/1937,1679.6,Cougar,1683.98
7/17/1937,1679,Cougar,1683.38
7/18/1937,1678.3,Cougar,1682.68
7/19/1937,1677.7,Cougar,1682.08
7/20/1937,1677,Cougar,1681.38
7/21/1937,1676.4,Cougar,1680.78
7/22/1937,1675.7,Cougar,1680.08
7/23/1937,1675.1,Cougar,1679.48
7/24/1937,1674.4,Cougar,1678.78
7/25/1937,1673.8,Cougar,1678.18
7/26/1937,1673.1,Cougar,1677.48
7/27/1937,1672.5,Cougar,1676.88
7/28/1937,1671.8,Cougar,1676.18
7/29/1937,1671.2,Cougar,1675.58
7/30/1937,1670.5,Cougar,1674.88
7/31/1937,1669.9,Cougar,1674.28
8/1/1937,1669.3,Cougar,1673.68
8/2/1937,1668.6,Cougar,1672.98
8/3/1937,1668,Cougar,1672.38
8/4/1937,1667.3,Cougar,1671.68
8/5/1937,1666.7,Cougar,1671.08
8/6/1937,1666,Cougar,1670.38
8/7/1937,1665.4,Cougar,1669.78
8/8/1937,1664.7,Cougar,1669.08
8/9/1937,1664.1,Cougar,1668.48
8/10/1937,1663.4,Cougar,1667.78
8/11/1937,1662.8,Cougar,1667.18
8/12/1937,1662.1,Cougar,1666.48
8/13/1937,1661.5,Cougar,1665.88
8/14/1937,1660.8,Cougar,1665.18
8/15/1937,1660.2,Cougar,1664.58
8/16/1937,1659.5,Cougar,1663.88
8/17/1937,1658.9,Cougar,1663.28
8/18/1937,1658.2,Cougar,1662.58
8/19/1937,1657.6,Cougar,1661.98
8/20/1937,1656.9,Cougar,1661.28
8/21/1937,1656.3,Cougar,1660.68
8/22/1937,1655.6,Cougar,1659.98
8/23/1937,1655,Cougar,1659.38
8/24/1937,1654.3,Cougar,1658.68
8/25/1937,1653.7,Cougar,1658.08
8/26/1937,1653,Cougar,1657.38
8/27/1937,1652.4,Cougar,1656.78
8/28/1937,1651.7,Cougar,1656.08
8/29/1937,1651.1,Cougar,1655.48
8/30/1937,1650.4,Cougar,1654.78
8/31/1937,1649.8,Cougar,1654.18
9/1/1937,1648.8,Cougar,1653.18
9/2/1937,1647.7,Cougar,1652.08
9/3/1937,1646.7,Cougar,1651.08
9/4/1937,1645.7,Cougar,1650.08
9/5/1937,1644.6,Cougar,1648.98
9/6/1937,1643.6,Cougar,1647.98
9/7/1937,1642.5,Cougar,1646.88
9/8/1937,1641.4,Cougar,1645.78
9/9/1937,1640.3,Cougar,1644.68
9/10/1937,1639.2,Cougar,1643.58
9/11/1937,1638.1,Cougar,1642.48
9/12/1937,1636.9,Cougar,1641.28
9/13/1937,1635.7,Cougar,1640.08
9/14/1937,1634.5,Cougar,1638.88
9/15/1937,1633.3,Cougar,1637.68
9/16/1937,1632.2,Cougar,1636.58
9/17/1937,1630.9,Cougar,1635.28
9/18/1937,1629.8,Cougar,1634.18
9/19/1937,1628.7,Cougar,1633.08
9/20/1937,1627.6,Cougar,1631.98
9/21/1937,1626.4,Cougar,1630.78
9/22/1937,1625.2,Cougar,1629.58
9/23/1937,1624,Cougar,1628.38
9/24/1937,1622.7,Cougar,1627.08
9/25/1937,1621.4,Cougar,1625.78
9/26/1937,1620.1,Cougar,1624.48
9/27/1937,1618.8,Cougar,1623.18
9/28/1937,1617.5,Cougar,1621.88
9/29/1937,1616.2,Cougar,1620.58
9/30/1937,1614.9,Cougar,1619.28
10/1/1937,1613.9,Cougar,1618.28
10/2/1937,1612.6,Cougar,1616.98
10/3/1937,1611.4,Cougar,1615.78
10/4/1937,1610.2,Cougar,1614.58
10/5/1937,1608.8,Cougar,1613.18
10/6/1937,1607.5,Cougar,1611.88
10/7/1937,1606.2,Cougar,1610.58
10/8/1937,1604.8,Cougar,1609.18
10/9/1937,1603.4,Cougar,1607.78
10/10/1937,1602,Cougar,1606.38
10/11/1937,1600.6,Cougar,1604.98
10/12/1937,1599.2,Cougar,1603.58
10/13/1937,1597.7,Cougar,1602.08
10/14/1937,1596.2,Cougar,1600.58
10/15/1937,1594.8,Cougar,1599.18
10/16/1937,1591.2,Cougar,1595.58
10/17/1937,1589.6,Cougar,1593.98
10/18/1937,1586.8,Cougar,1591.18
10/19/1937,1583,Cougar,1587.38
10/20/1937,1578.9,Cougar,1583.28
10/21/1937,1574.6,Cougar,1578.98
10/22/1937,1570.1,Cougar,1574.48
10/23/1937,1565.2,Cougar,1569.58
10/24/1937,1560.3,Cougar,1564.68
10/25/1937,1555.3,Cougar,1559.68
10/26/1937,1550,Cougar,1554.38
10/27/1937,1544.3,Cougar,1548.68
10/28/1937,1538.4,Cougar,1542.78
10/29/1937,1535.9,Cougar,1540.28
10/30/1937,1534,Cougar,1538.38
10/31/1937,1532,Cougar,1536.38
11/1/1937,1530.1,Cougar,1534.48
11/2/1937,1528.2,Cougar,1532.58
11/3/1937,1526.2,Cougar,1530.58
11/4/1937,1524.3,Cougar,1528.68
11/5/1937,1522.4,Cougar,1526.78
11/6/1937,1520.4,Cougar,1524.78
11/7/1937,1518.5,Cougar,1522.88
11/8/1937,1516.6,Cougar,1520.98
11/9/1937,1514.7,Cougar,1519.08
11/10/1937,1512.7,Cougar,1517.08
11/11/1937,1510.8,Cougar,1515.18
11/12/1937,1508.9,Cougar,1513.28
11/13/1937,1506.9,Cougar,1511.28
11/14/1937,1505,Cougar,1509.38
11/15/1937,1507.2,Cougar,1511.58
11/16/1937,1505,Cougar,1509.38
11/17/1937,1506.6,Cougar,1510.98
11/18/1937,1506,Cougar,1510.38
11/19/1937,1511.7,Cougar,1516.08
11/20/1937,1518.2,Cougar,1522.58
11/21/1937,1520.5,Cougar,1524.88
11/22/1937,1520.6,Cougar,1524.98
11/23/1937,1521.1,Cougar,1525.48
11/24/1937,1521.6,Cougar,1525.98
11/25/1937,1523.1,Cougar,1527.48
11/26/1937,1526,Cougar,1530.38
11/27/1937,1526.6,Cougar,1530.98
11/28/1937,1525.8,Cougar,1530.18
11/29/1937,1523.9,Cougar,1528.28
11/30/1937,1521,Cougar,1525.38
12/1/1937,1517.7,Cougar,1522.08
12/2/1937,1514.1,Cougar,1518.48
12/3/1937,1509.7,Cougar,1514.08
