Cougar_3day_inflow,Sample_AEP
17964.07617,AEP = 0.01
13667.08724,AEP = 0.01
14046.71263,AEP = 0.01
16858.71219,AEP = 0.01
16301.7108,AEP = 0.01
13987.62165,AEP = 0.01
15043.6335,AEP = 0.01
19465.57209,AEP = 0.01
13570.8012,AEP = 0.01
17999.97895,AEP = 0.01
18981.68121,AEP = 0.01
16179.60386,AEP = 0.01
13179.22011,AEP = 0.01
16137.91619,AEP = 0.01
14273.70321,AEP = 0.01
12706.81066,AEP = 0.01
16076.73011,AEP = 0.01
11167.08478,AEP = 0.01
10914.51864,AEP = 0.01
12063.07799,AEP = 0.01
13401.85056,AEP = 0.01
15922.47437,AEP = 0.01
12509.26428,AEP = 0.01
13730.86447,AEP = 0.01
14875.06645,AEP = 0.01
15791.79482,AEP = 0.01
11839.4686,AEP = 0.01
13391.13851,AEP = 0.01
17380.73218,AEP = 0.01
14161.69545,AEP = 0.01
10672.87985,AEP = 0.01
17313.30517,AEP = 0.01
17231.35275,AEP = 0.01
12156.04168,AEP = 0.01
19828.67722,AEP = 0.01
15196.26599,AEP = 0.01
16251.86653,AEP = 0.01
13763.23304,AEP = 0.01
18158.4142,AEP = 0.01
13169.91352,AEP = 0.01
16348.1152,AEP = 0.01
11778.60719,AEP = 0.01
17857.71318,AEP = 0.01
14882.97502,AEP = 0.01
18459.05977,AEP = 0.01
11909.98519,AEP = 0.01
16374.70269,AEP = 0.01
17354.16934,AEP = 0.01
19031.90152,AEP = 0.01
13572.50244,AEP = 0.01
15079.84802,AEP = 0.01
12086.41215,AEP = 0.01
14827.57197,AEP = 0.01
13095.13245,AEP = 0.01
11655.79716,AEP = 0.01
14139.80887,AEP = 0.01
11525.01355,AEP = 0.01
16961.29723,AEP = 0.01
18409.89892,AEP = 0.01
13878.81739,AEP = 0.01
13412.94835,AEP = 0.01
16652.63537,AEP = 0.01
12949.42565,AEP = 0.01
12987.99633,AEP = 0.01
12905.57965,AEP = 0.01
11761.965,AEP = 0.01
16055.00448,AEP = 0.01
17496.32126,AEP = 0.01
14662.74401,AEP = 0.01
13130.30196,AEP = 0.01
14108.25467,AEP = 0.01
16660.03614,AEP = 0.01
11728.58279,AEP = 0.01
15359.6733,AEP = 0.01
14527.27995,AEP = 0.01
17451.23988,AEP = 0.01
18672.91216,AEP = 0.01
13732.40536,AEP = 0.01
17607.31522,AEP = 0.01
19968.3014,AEP = 0.01
14913.01405,AEP = 0.01
18588.04162,AEP = 0.01
13694.28061,AEP = 0.01
15707.68092,AEP = 0.01
17265.10735,AEP = 0.01
18350.98231,AEP = 0.01
18141.59117,AEP = 0.01
15092.51257,AEP = 0.01
11953.41776,AEP = 0.01
14243.268,AEP = 0.01
17735.60092,AEP = 0.01
14799.74887,AEP = 0.01
19245.9238,AEP = 0.01
15420.73168,AEP = 0.01
15736.68575,AEP = 0.01
18838.12638,AEP = 0.01
14073.48768,AEP = 0.01
12942.89794,AEP = 0.01
13934.27339,AEP = 0.01
12160.8987,AEP = 0.01
14856.73913,AEP = 0.01
14095.16135,AEP = 0.01
13423.67579,AEP = 0.01
14381.11866,AEP = 0.01
19766.09982,AEP = 0.01
13310.04169,AEP = 0.01
19384.35973,AEP = 0.01
14383.80504,AEP = 0.01
13949.43443,AEP = 0.01
13315.44495,AEP = 0.01
15477.2743,AEP = 0.01
18786.01424,AEP = 0.01
17609.14508,AEP = 0.01
16801.74931,AEP = 0.01
15247.28217,AEP = 0.01
14973.00973,AEP = 0.01
17825.4041,AEP = 0.01
12649.45546,AEP = 0.01
18250.07591,AEP = 0.01
14565.29058,AEP = 0.01
14038.24836,AEP = 0.01
13603.01804,AEP = 0.01
16573.84685,AEP = 0.01
16619.53096,AEP = 0.01
18228.33005,AEP = 0.01
12710.69805,AEP = 0.01
11353.09456,AEP = 0.01
17086.81174,AEP = 0.01
18158.0803,AEP = 0.01
13933.53958,AEP = 0.01
16896.33356,AEP = 0.01
15626.253,AEP = 0.01
15863.52177,AEP = 0.01
18788.60027,AEP = 0.01
16820.94455,AEP = 0.01
14476.7417,AEP = 0.01
18997.80111,AEP = 0.01
19131.32266,AEP = 0.01
15548.11392,AEP = 0.01
16375.03641,AEP = 0.01
13584.64892,AEP = 0.01
14737.79963,AEP = 0.01
12400.51562,AEP = 0.01
17110.76732,AEP = 0.01
13760.08581,AEP = 0.01
17416.17243,AEP = 0.01
17703.80219,AEP = 0.01
15638.15095,AEP = 0.01
17536.02507,AEP = 0.01
19076.38689,AEP = 0.01
14544.43234,AEP = 0.01
19464.55643,AEP = 0.01
16369.95778,AEP = 0.01
15431.64169,AEP = 0.01
14672.15789,AEP = 0.01
17781.27195,AEP = 0.01
13045.41998,AEP = 0.01
15077.70336,AEP = 0.01
19692.91448,AEP = 0.01
18770.85765,AEP = 0.01
19911.82293,AEP = 0.01
15530.0551,AEP = 0.01
11434.52431,AEP = 0.01
15917.43741,AEP = 0.01
16303.58802,AEP = 0.01
12233.03744,AEP = 0.01
12910.32176,AEP = 0.01
15956.17003,AEP = 0.01
13990.7198,AEP = 0.01
12141.08486,AEP = 0.01
16866.55252,AEP = 0.01
17206.83101,AEP = 0.01
12657.319,AEP = 0.01
18064.09182,AEP = 0.01
12013.38795,AEP = 0.01
13903.29267,AEP = 0.01
16690.18438,AEP = 0.01
17195.53299,AEP = 0.01
14903.71459,AEP = 0.01
14929.9325,AEP = 0.01
15786.37812,AEP = 0.01
15717.2934,AEP = 0.01
18727.7662,AEP = 0.01
14533.25515,AEP = 0.01
18946.33188,AEP = 0.01
14851.97926,AEP = 0.01
15365.23157,AEP = 0.01
14688.2855,AEP = 0.01
15220.7675,AEP = 0.01
16762.53409,AEP = 0.01
12700.14119,AEP = 0.01
12903.65609,AEP = 0.01
13038.36026,AEP = 0.01
16463.4437,AEP = 0.01
14907.45878,AEP = 0.01
12036.7748,AEP = 0.01
18506.95069,AEP = 0.01
13016.24901,AEP = 0.01
12207.98917,AEP = 0.01
13427.34074,AEP = 0.01
16950.14104,AEP = 0.01
13542.57142,AEP = 0.01
17120.71165,AEP = 0.01
14686.5104,AEP = 0.01
17842.54213,AEP = 0.01
17773.44455,AEP = 0.01
16443.32142,AEP = 0.01
16192.94445,AEP = 0.01
11257.61307,AEP = 0.01
13045.57359,AEP = 0.01
11666.58531,AEP = 0.01
12883.68264,AEP = 0.01
13093.7684,AEP = 0.01
11085.98715,AEP = 0.01
15296.32444,AEP = 0.01
16063.52351,AEP = 0.01
17970.98336,AEP = 0.01
17719.59113,AEP = 0.01
14697.07128,AEP = 0.01
15204.02004,AEP = 0.01
17166.83509,AEP = 0.01
11706.85498,AEP = 0.01
14126.43141,AEP = 0.01
15137.9824,AEP = 0.01
13129.29497,AEP = 0.01
12015.48434,AEP = 0.01
13594.61145,AEP = 0.01
15512.33638,AEP = 0.01
14944.08579,AEP = 0.01
18270.47257,AEP = 0.01
15662.06409,AEP = 0.01
13077.1401,AEP = 0.01
15976.90919,AEP = 0.01
16406.44127,AEP = 0.01
16285.22593,AEP = 0.01
12547.94471,AEP = 0.01
16709.93076,AEP = 0.01
19205.20574,AEP = 0.01
12896.08123,AEP = 0.01
11929.67351,AEP = 0.01
15785.99402,AEP = 0.01
17519.50459,AEP = 0.01
12026.93052,AEP = 0.01
11915.83083,AEP = 0.01
15569.70231,AEP = 0.01
16321.21415,AEP = 0.01
15115.00417,AEP = 0.01
13548.86821,AEP = 0.01
12065.55284,AEP = 0.01
15273.18789,AEP = 0.01
14153.82126,AEP = 0.01
15093.38382,AEP = 0.01
14980.87706,AEP = 0.01
17997.51126,AEP = 0.01
16878.26569,AEP = 0.01
18225.72387,AEP = 0.01
14136.05035,AEP = 0.01
18671.47817,AEP = 0.01
11654.25842,AEP = 0.01
15737.80245,AEP = 0.01
15504.57944,AEP = 0.01
13658.83764,AEP = 0.01
12543.21524,AEP = 0.01
17704.40077,AEP = 0.01
16859.0828,AEP = 0.01
12435.06371,AEP = 0.01
14688.255,AEP = 0.01
17634.52381,AEP = 0.01
15850.63375,AEP = 0.01
18586.26613,AEP = 0.01
18461.36792,AEP = 0.01
15119.68432,AEP = 0.01
12402.076,AEP = 0.01
18439.71803,AEP = 0.01
16319.37283,AEP = 0.01
16331.3972,AEP = 0.01
12283.61602,AEP = 0.01
11886.51141,AEP = 0.1
11847.89721,AEP = 0.1
12084.09328,AEP = 0.1
7899.561948,AEP = 0.1
7976.032859,AEP = 0.1
9979.888637,AEP = 0.1
11498.58511,AEP = 0.1
7720.943191,AEP = 0.1
9757.913426,AEP = 0.1
11878.12267,AEP = 0.1
8299.61809,AEP = 0.1
7865.011381,AEP = 0.1
7954.716995,AEP = 0.1
8276.426378,AEP = 0.1
9652.898983,AEP = 0.1
8130.522729,AEP = 0.1
9596.128957,AEP = 0.1
8443.136486,AEP = 0.1
7589.930709,AEP = 0.1
9473.453086,AEP = 0.1
12030.43298,AEP = 0.1
9432.753747,AEP = 0.1
7724.908359,AEP = 0.1
10044.54797,AEP = 0.1
11413.45211,AEP = 0.1
11553.45638,AEP = 0.1
9702.682886,AEP = 0.1
10048.46228,AEP = 0.1
11523.12556,AEP = 0.1
12028.09433,AEP = 0.1
8055.537898,AEP = 0.1
9584.395604,AEP = 0.1
10007.68894,AEP = 0.1
9925.081983,AEP = 0.1
7977.887573,AEP = 0.1
11796.84384,AEP = 0.1
7498.304247,AEP = 0.1
8278.473625,AEP = 0.1
9703.60656,AEP = 0.1
9471.607231,AEP = 0.1
8092.9467,AEP = 0.1
11373.34765,AEP = 0.1
9346.350007,AEP = 0.1
7823.140052,AEP = 0.1
8151.988593,AEP = 0.1
11975.53823,AEP = 0.1
9870.839152,AEP = 0.1
7608.276816,AEP = 0.1
9851.050617,AEP = 0.1
10029.24875,AEP = 0.1
11754.34023,AEP = 0.1
11160.66284,AEP = 0.1
7997.509437,AEP = 0.1
11868.80755,AEP = 0.1
9435.806317,AEP = 0.1
10378.59211,AEP = 0.1
11221.69957,AEP = 0.1
8132.467298,AEP = 0.1
10164.59807,AEP = 0.1
7884.142279,AEP = 0.1
8254.366761,AEP = 0.1
11981.83137,AEP = 0.1
9289.004013,AEP = 0.1
12109.46701,AEP = 0.1
11502.49083,AEP = 0.1
8140.711002,AEP = 0.1
9670.482628,AEP = 0.1
8121.771271,AEP = 0.1
11374.48304,AEP = 0.1
11962.924,AEP = 0.1
11809.05988,AEP = 0.1
7911.528807,AEP = 0.1
9024.243317,AEP = 0.1
11487.04185,AEP = 0.1
7993.845281,AEP = 0.1
8026.122826,AEP = 0.1
7870.900388,AEP = 0.1
7468.886105,AEP = 0.1
10298.75645,AEP = 0.1
9933.867614,AEP = 0.1
11264.63325,AEP = 0.1
11394.78222,AEP = 0.1
9437.88254,AEP = 0.1
9452.227459,AEP = 0.1
8084.245485,AEP = 0.1
10190.68635,AEP = 0.1
9726.258171,AEP = 0.1
7967.93626,AEP = 0.1
9390.46225,AEP = 0.1
11845.03648,AEP = 0.1
9584.632247,AEP = 0.1
11288.14931,AEP = 0.1
10097.21241,AEP = 0.1
11284.03972,AEP = 0.1
11287.64049,AEP = 0.1
9366.490449,AEP = 0.1
9712.128788,AEP = 0.1
8430.05426,AEP = 0.1
12050.75386,AEP = 0.1
11910.67151,AEP = 0.1
8025.235326,AEP = 0.1
10026.18474,AEP = 0.1
11370.88286,AEP = 0.1
7904.783809,AEP = 0.1
12214.98549,AEP = 0.1
9757.8428,AEP = 0.1
8094.865981,AEP = 0.1
11460.8662,AEP = 0.1
11445.2017,AEP = 0.1
10053.98771,AEP = 0.1
10039.25452,AEP = 0.1
8264.881964,AEP = 0.1
8182.383918,AEP = 0.1
11649.15736,AEP = 0.1
10009.15809,AEP = 0.1
12190.96498,AEP = 0.1
11336.21148,AEP = 0.1
10292.60265,AEP = 0.1
7862.606194,AEP = 0.1
11861.63164,AEP = 0.1
9587.245428,AEP = 0.1
9882.855769,AEP = 0.1
12020.90331,AEP = 0.1
10969.62286,AEP = 0.1
8365.96006,AEP = 0.1
11765.46493,AEP = 0.1
12051.82404,AEP = 0.1
11878.71952,AEP = 0.1
7891.858782,AEP = 0.1
8135.378294,AEP = 0.1
11985.48463,AEP = 0.1
9993.837751,AEP = 0.1
11604.22421,AEP = 0.1
9954.588255,AEP = 0.1
9394.639195,AEP = 0.1
11645.90345,AEP = 0.1
8232.450656,AEP = 0.1
10152.31484,AEP = 0.1
10170.73937,AEP = 0.1
9554.946716,AEP = 0.1
9993.088789,AEP = 0.1
9716.191561,AEP = 0.1
12069.25345,AEP = 0.1
11704.02246,AEP = 0.1
7934.998856,AEP = 0.1
8142.1428,AEP = 0.1
10089.3107,AEP = 0.1
11703.50135,AEP = 0.1
11560.52249,AEP = 0.1
11478.86693,AEP = 0.1
8188.618177,AEP = 0.1
8359.751859,AEP = 0.1
11987.16125,AEP = 0.1
11506.97776,AEP = 0.1
8970.103519,AEP = 0.1
7745.15834,AEP = 0.1
11726.48717,AEP = 0.1
11673.53133,AEP = 0.1
9901.634047,AEP = 0.1
12105.93208,AEP = 0.1
9324.570347,AEP = 0.1
7867.894936,AEP = 0.1
11563.47539,AEP = 0.1
11626.73704,AEP = 0.1
11928.9852,AEP = 0.1
10042.33975,AEP = 0.1
9266.41759,AEP = 0.1
8413.229793,AEP = 0.1
9796.694406,AEP = 0.1
11600.20664,AEP = 0.1
9829.605815,AEP = 0.1
9820.780161,AEP = 0.1
9688.798783,AEP = 0.1
7945.880956,AEP = 0.1
7904.498982,AEP = 0.1
7610.169908,AEP = 0.1
7992.782131,AEP = 0.1
12050.67008,AEP = 0.1
8219.506101,AEP = 0.1
10583.64608,AEP = 0.1
7509.418025,AEP = 0.1
7831.027731,AEP = 0.1
9659.299756,AEP = 0.1
9648.163236,AEP = 0.1
9880.187991,AEP = 0.1
11850.84641,AEP = 0.1
9871.250343,AEP = 0.1
7693.980403,AEP = 0.1
7661.424613,AEP = 0.1
11450.89904,AEP = 0.1
11536.65421,AEP = 0.1
8831.15342,AEP = 0.1
9717.002733,AEP = 0.1
9551.158763,AEP = 0.1
7870.298749,AEP = 0.1
11830.10739,AEP = 0.1
8065.148409,AEP = 0.1
11775.72514,AEP = 0.1
7689.455912,AEP = 0.1
8003.634115,AEP = 0.1
10013.19699,AEP = 0.1
9979.621138,AEP = 0.1
12128.32997,AEP = 0.1
7448.500448,AEP = 0.1
7732.732737,AEP = 0.1
7744.93359,AEP = 0.1
10119.93419,AEP = 0.1
12031.61065,AEP = 0.1
9739.684665,AEP = 0.1
12304.29354,AEP = 0.1
7784.174327,AEP = 0.1
11846.81126,AEP = 0.1
7880.357112,AEP = 0.1
10153.58651,AEP = 0.1
11631.0294,AEP = 0.1
11619.5295,AEP = 0.1
11725.55622,AEP = 0.1
8205.710075,AEP = 0.1
11103.90816,AEP = 0.1
11786.38523,AEP = 0.1
12293.55943,AEP = 0.1
9723.015846,AEP = 0.1
9917.548036,AEP = 0.1
8125.676235,AEP = 0.1
7883.726245,AEP = 0.1
7977.997565,AEP = 0.1
8068.857495,AEP = 0.1
10502.76428,AEP = 0.1
9669.075037,AEP = 0.1
9564.904217,AEP = 0.1
11759.47839,AEP = 0.1
7577.9945,AEP = 0.1
8181.844199,AEP = 0.1
12125.66826,AEP = 0.1
11968.18499,AEP = 0.1
7873.852892,AEP = 0.1
8396.217341,AEP = 0.1
9498.559024,AEP = 0.1
11688.73454,AEP = 0.1
11931.11656,AEP = 0.1
8117.636508,AEP = 0.1
7836.188006,AEP = 0.1
7998.045359,AEP = 0.1
10518.41492,AEP = 0.1
7847.915503,AEP = 0.1
9037.178458,AEP = 0.1
8178.72027,AEP = 0.1
10137.51362,AEP = 0.1
9467.122174,AEP = 0.1
10285.6311,AEP = 0.1
8701.494457,AEP = 0.1
11651.87383,AEP = 0.1
11621.01417,AEP = 0.1
9820.473897,AEP = 0.1
7653.111628,AEP = 0.1
11466.43824,AEP = 0.1
12013.37532,AEP = 0.1
9306.414396,AEP = 0.1
8126.507227,AEP = 0.1
11270.93927,AEP = 0.1
9368.688148,AEP = 0.1
11903.31434,AEP = 0.1
8553.113575,AEP = 0.1
12165.27202,AEP = 0.1
8018.358086,AEP = 0.1
7658.17101,AEP = 0.1
8240.25693,AEP = 0.1
8099.330243,AEP = 0.1
9514.616727,AEP = 0.1
9698.010991,AEP = 0.1
8057.079697,AEP = 0.1
11663.83251,AEP = 0.1
8543.058802,AEP = 0.1
11963.9558,AEP = 0.1
9708.358857,AEP = 0.1
12403.88453,AEP = 0.1
12133.68214,AEP = 0.1
8488.220181,AEP = 0.1
11934.16592,AEP = 0.1
11457.1872,AEP = 0.1
8215.941379,AEP = 0.1
9859.769818,AEP = 0.1
7935.739826,AEP = 0.1
11639.96756,AEP = 0.1
7625.933045,AEP = 0.1
7971.375177,AEP = 0.1
11875.98613,AEP = 0.1
12195.83347,AEP = 0.1
7938.063214,AEP = 0.1
8084.05171,AEP = 0.1
7955.464347,AEP = 0.1
10230.51429,AEP = 0.1
7632.165784,AEP = 0.1
9450.090853,AEP = 0.1
12136.45405,AEP = 0.1
9678.458526,AEP = 0.1
9074.557886,AEP = 0.1
9714.30968,AEP = 0.1
9819.201588,AEP = 0.1
11523.05804,AEP = 0.1
7588.496337,AEP = 0.1
7901.263127,AEP = 0.1
12013.61871,AEP = 0.1
10038.26251,AEP = 0.1
12094.51937,AEP = 0.1
10040.88999,AEP = 0.1
12200.33527,AEP = 0.1
7462.229367,AEP = 0.1
11457.54121,AEP = 0.1
8570.840937,AEP = 0.1
9890.958872,AEP = 0.1
7941.486399,AEP = 0.1
7508.264865,AEP = 0.1
11919.32598,AEP = 0.1
9706.273734,AEP = 0.1
7990.678602,AEP = 0.1
8005.294734,AEP = 0.1
11936.30618,AEP = 0.1
11236.74142,AEP = 0.1
11677.54642,AEP = 0.1
12227.86456,AEP = 0.1
8270.656656,AEP = 0.1
9843.946788,AEP = 0.1
12020.56136,AEP = 0.1
11600.79502,AEP = 0.1
9711.641133,AEP = 0.1
9464.854566,AEP = 0.1
7989.513454,AEP = 0.1
12097.98594,AEP = 0.1
7795.776805,AEP = 0.1
12029.83099,AEP = 0.1
9953.544185,AEP = 0.1
9939.663047,AEP = 0.1
9380.325471,AEP = 0.1
8193.574085,AEP = 0.1
8270.049347,AEP = 0.1
9809.871928,AEP = 0.1
11806.27725,AEP = 0.1
12221.02548,AEP = 0.1
11166.9079,AEP = 0.1
11692.94844,AEP = 0.1
10076.13014,AEP = 0.1
12557.64934,AEP = 0.1
9821.182567,AEP = 0.1
11527.87668,AEP = 0.1
11280.73931,AEP = 0.1
11518.29745,AEP = 0.1
9560.470485,AEP = 0.1
7832.175794,AEP = 0.1
11562.54372,AEP = 0.1
9893.358388,AEP = 0.1
10157.97757,AEP = 0.1
9721.844632,AEP = 0.1
7836.534388,AEP = 0.1
7619.986098,AEP = 0.1
9966.27824,AEP = 0.1
8392.775046,AEP = 0.1
11255.58417,AEP = 0.1
11417.42485,AEP = 0.1
7946.344763,AEP = 0.1
11397.23239,AEP = 0.1
11231.29564,AEP = 0.1
11574.40367,AEP = 0.1
11418.91468,AEP = 0.1
8464.064394,AEP = 0.1
11363.043,AEP = 0.1
10162.85594,AEP = 0.1
7899.060509,AEP = 0.1
9318.987486,AEP = 0.1
10594.49187,AEP = 0.1
7534.481959,AEP = 0.1
9838.919931,AEP = 0.1
9418.880014,AEP = 0.1
10013.64057,AEP = 0.1
8386.952261,AEP = 0.1
10000.72682,AEP = 0.1
9686.458408,AEP = 0.1
11639.53602,AEP = 0.1
9738.460505,AEP = 0.1
9221.478108,AEP = 0.1
11651.25577,AEP = 0.1
7592.554765,AEP = 0.1
11181.73547,AEP = 0.1
9534.382662,AEP = 0.1
11363.54601,AEP = 0.1
8236.185397,AEP = 0.1
8279.454225,AEP = 0.1
11957.817,AEP = 0.1
7925.799711,AEP = 0.1
11526.79774,AEP = 0.1
7718.123475,AEP = 0.1
12307.36448,AEP = 0.1
8342.869249,AEP = 0.1
11887.63595,AEP = 0.1
11816.78597,AEP = 0.1
9591.742162,AEP = 0.1
8423.064571,AEP = 0.1
10311.63948,AEP = 0.1
10275.88743,AEP = 0.1
11544.34365,AEP = 0.1
9581.962263,AEP = 0.1
8008.250531,AEP = 0.1
10145.94261,AEP = 0.1
7804.414579,AEP = 0.1
9901.909445,AEP = 0.1
11616.90411,AEP = 0.1
7695.149437,AEP = 0.1
7754.888938,AEP = 0.1
7486.448304,AEP = 0.1
11581.99006,AEP = 0.1
9930.675631,AEP = 0.1
8613.255724,AEP = 0.1
8101.462629,AEP = 0.1
11674.36363,AEP = 0.1
9424.097569,AEP = 0.1
8090.047701,AEP = 0.1
9742.680206,AEP = 0.1
11919.60594,AEP = 0.1
11916.31224,AEP = 0.1
8224.875971,AEP = 0.1
11662.45191,AEP = 0.1
9768.513677,AEP = 0.1
7917.218206,AEP = 0.1
7710.113136,AEP = 0.1
11740.99449,AEP = 0.1
9891.352483,AEP = 0.1
8256.690467,AEP = 0.1
8144.391739,AEP = 0.1
11555.14756,AEP = 0.1
11856.57656,AEP = 0.1
10399.22068,AEP = 0.1
7666.274681,AEP = 0.1
7747.448066,AEP = 0.1
11656.40742,AEP = 0.1
11400.30274,AEP = 0.1
9990.056254,AEP = 0.1
8318.992426,AEP = 0.1
8192.359369,AEP = 0.1
8002.694756,AEP = 0.1
9632.276328,AEP = 0.1
10344.13924,AEP = 0.1
7768.581777,AEP = 0.1
10445.91114,AEP = 0.1
9201.000372,AEP = 0.1
8894.808446,AEP = 0.1
11362.95646,AEP = 0.1
8215.057951,AEP = 0.1
8303.302385,AEP = 0.1
9419.278813,AEP = 0.1
11125.23346,AEP = 0.1
9744.021682,AEP = 0.1
7868.886002,AEP = 0.1
11770.44368,AEP = 0.1
9338.253498,AEP = 0.1
10191.70096,AEP = 0.1
9444.001448,AEP = 0.1
11485.9779,AEP = 0.1
7834.801599,AEP = 0.1
9901.461539,AEP = 0.1
11729.33256,AEP = 0.1
10174.04123,AEP = 0.1
9966.846662,AEP = 0.1
9916.254367,AEP = 0.1
9831.506024,AEP = 0.1
9692.927881,AEP = 0.1
9683.983244,AEP = 0.1
9051.851825,AEP = 0.1
7607.551417,AEP = 0.1
10006.66714,AEP = 0.1
8410.563343,AEP = 0.1
11338.73695,AEP = 0.1
9697.09739,AEP = 0.1
11687.89841,AEP = 0.1
11931.41748,AEP = 0.1
11776.04188,AEP = 0.1
11157.60805,AEP = 0.1
10004.17663,AEP = 0.1
10032.83624,AEP = 0.1
9881.347331,AEP = 0.1
12237.60767,AEP = 0.1
7819.713597,AEP = 0.1
11641.93127,AEP = 0.1
9588.138459,AEP = 0.1
9412.01435,AEP = 0.1
9615.857941,AEP = 0.1
9365.835466,AEP = 0.1
11310.77524,AEP = 0.1
10253.98015,AEP = 0.1
12261.62673,AEP = 0.1
11298.344,AEP = 0.1
9234.687229,AEP = 0.1
8305.133493,AEP = 0.1
7541.835922,AEP = 0.1
9435.60913,AEP = 0.1
7795.636355,AEP = 0.1
11095.97251,AEP = 0.1
8613.388534,AEP = 0.1
9520.952813,AEP = 0.1
8174.417206,AEP = 0.1
9308.62599,AEP = 0.1
10114.86128,AEP = 0.1
9121.368912,AEP = 0.1
11694.09613,AEP = 0.1
7828.19415,AEP = 0.1
11420.15879,AEP = 0.1
10225.65964,AEP = 0.1
11718.58171,AEP = 0.1
7915.578663,AEP = 0.1
10044.89972,AEP = 0.1
11740.95766,AEP = 0.1
7936.802629,AEP = 0.1
9586.887692,AEP = 0.1
8246.790217,AEP = 0.1
9455.635461,AEP = 0.1
8212.606085,AEP = 0.1
8167.503288,AEP = 0.1
7759.601262,AEP = 0.1
7911.625785,AEP = 0.1
10327.36253,AEP = 0.1
9730.858532,AEP = 0.1
11407.27985,AEP = 0.1
7929.144605,AEP = 0.1
9704.721102,AEP = 0.1
8029.886218,AEP = 0.1
11466.39104,AEP = 0.1
11865.45412,AEP = 0.1
8494.434582,AEP = 0.1
11428.66061,AEP = 0.1
9813.746185,AEP = 0.1
11479.50254,AEP = 0.1
10106.91542,AEP = 0.1
8300.688683,AEP = 0.1
9640.299683,AEP = 0.1
12012.69403,AEP = 0.1
11361.66434,AEP = 0.1
11615.20166,AEP = 0.1
9653.355271,AEP = 0.1
7996.037755,AEP = 0.1
8006.618736,AEP = 0.1
8310.262679,AEP = 0.1
10141.11413,AEP = 0.1
7833.902949,AEP = 0.1
11768.33676,AEP = 0.1
7981.714871,AEP = 0.1
12106.98159,AEP = 0.1
11382.99765,AEP = 0.1
9897.066753,AEP = 0.1
8407.7579,AEP = 0.1
7924.481788,AEP = 0.1
11665.44927,AEP = 0.1
9824.919017,AEP = 0.1
9736.104509,AEP = 0.1
11424.08907,AEP = 0.1
8261.384126,AEP = 0.1
11876.14296,AEP = 0.1
7956.385846,AEP = 0.1
7483.300708,AEP = 0.1
8230.176392,AEP = 0.1
10037.99062,AEP = 0.1
9947.465833,AEP = 0.1
8020.773223,AEP = 0.1
9700.469331,AEP = 0.1
10107.23823,AEP = 0.1
11877.88086,AEP = 0.1
12781.7479,AEP = 0.1
12119.61428,AEP = 0.1
11961.67135,AEP = 0.1
9269.106388,AEP = 0.1
12245.10189,AEP = 0.1
8402.963192,AEP = 0.1
11457.73096,AEP = 0.1
8297.538799,AEP = 0.1
9902.47581,AEP = 0.1
9432.828706,AEP = 0.1
9882.348308,AEP = 0.1
9363.895074,AEP = 0.1
10309.75785,AEP = 0.1
10017.49355,AEP = 0.1
10133.6426,AEP = 0.1
10549.41258,AEP = 0.1
10052.57326,AEP = 0.1
11583.7898,AEP = 0.1
9740.701812,AEP = 0.1
9729.037531,AEP = 0.1
11515.21313,AEP = 0.1
12324.05824,AEP = 0.1
12258.4412,AEP = 0.1
11548.96977,AEP = 0.1
11721.43527,AEP = 0.1
7961.194408,AEP = 0.1
8113.502215,AEP = 0.1
7648.176564,AEP = 0.1
11580.53971,AEP = 0.1
7646.730266,AEP = 0.1
9836.293081,AEP = 0.1
7447.244463,AEP = 0.1
7888.217204,AEP = 0.1
9267.369414,AEP = 0.1
12007.68449,AEP = 0.1
8366.600727,AEP = 0.1
11961.93338,AEP = 0.1
9746.632963,AEP = 0.1
10630.2383,AEP = 0.1
11523.11183,AEP = 0.1
9443.404293,AEP = 0.1
10971.42542,AEP = 0.1
10184.56194,AEP = 0.1
8518.727533,AEP = 0.1
7879.417645,AEP = 0.1
11720.93635,AEP = 0.1
7576.32116,AEP = 0.1
7423.032961,AEP = 0.1
7978.951534,AEP = 0.1
8708.089873,AEP = 0.1
8073.439553,AEP = 0.1
9821.998997,AEP = 0.1
11721.49504,AEP = 0.1
11471.84012,AEP = 0.1
9508.279663,AEP = 0.1
12150.69477,AEP = 0.1
11823.19261,AEP = 0.1
10389.88113,AEP = 0.1
8143.366641,AEP = 0.1
7691.493287,AEP = 0.1
7815.853934,AEP = 0.1
11691.91671,AEP = 0.1
12051.80051,AEP = 0.1
11504.98148,AEP = 0.1
11799.7701,AEP = 0.1
8113.864794,AEP = 0.1
9627.19626,AEP = 0.1
10164.59412,AEP = 0.1
10167.40394,AEP = 0.1
12472.8612,AEP = 0.1
7778.850773,AEP = 0.1
11799.85512,AEP = 0.1
12050.73982,AEP = 0.1
11610.07654,AEP = 0.1
11463.76776,AEP = 0.1
11974.81727,AEP = 0.1
9471.426948,AEP = 0.1
12187.2911,AEP = 0.1
8056.219001,AEP = 0.1
9333.65339,AEP = 0.1
12780.5824,AEP = 0.1
11813.52067,AEP = 0.1
7778.790535,AEP = 0.1
8212.389508,AEP = 0.1
9913.687303,AEP = 0.1
11691.08173,AEP = 0.1
7753.274508,AEP = 0.1
7951.034056,AEP = 0.1
9422.858375,AEP = 0.1
8195.871145,AEP = 0.1
9497.23527,AEP = 0.1
